transaction_id,transaction_date,store_id,store_name,store_city,store_region,customer_id,first_name,email,customer_phone,loyalty_status,customer_since,product_id,product_name,product_category,unit_price,quantity,promotion_id,promotion_name,discount_percentage,total_price,discount_amount,final_amount,month,day_of_week,customer_tenure_days
T2349,2023-03-01 10:49:48,S19,HCL Mart Guwahati,Guwahati,East,C003,Sita,sita56@gmail.com,9765310908,Silver,2022-01-25,P238,iPhone Charger,Electronics,999,3,PR07,Black Friday,30,2997,899.1,2097.9,3,2,400
T2016,2023-08-05 09:26:55,S08,HCL Mart Delhi,Delhi,North,C128,Sita,sita20@gmail.com,9711764669,Silver,2021-09-24,P467,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,8,5,680
T3817,2023-08-18 14:29:11,S18,HCL Mart Ahmedabad,Ahmedabad,West,C169,Sara,sara63@gmail.com,8689565756,Bronze,2022-07-19,P145,Socks Pack,Apparel,399,1,,,0,399,0.0,399.0,8,4,395
T2632,2024-04-15 12:24:25,S20,HCL Mart Bangalore,Bangalore,South,C114,Ravi,ravi99@gmail.com,9541112917,Bronze,2023-06-28,P395,Table Lamp,Home Decor,1200,4,,,0,4800,0.0,4800.0,4,0,292
T3490,2024-09-23 00:06:17,S15,HCL Mart Mumbai,Mumbai,West,C082,Vikram,vikram22@gmail.com,9816857925,Bronze,2021-07-08,P431,Power Bank,Electronics,1500,2,,,0,3000,0.0,3000.0,9,0,1173
T4731,2023-08-12 05:43:39,S15,HCL Mart Bhubaneswar,Bhubaneswar,East,C035,Ravi,ravi22@gmail.com,9978437831,Silver,2021-11-30,P362,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,8,5,620
T4252,2024-02-01 08:03:15,S02,HCL Mart Delhi,Delhi,North,C123,Aman,aman40@gmail.com,9240045094,Bronze,2022-05-24,P199,Cooking Oil 1L,Grocery,180,1,,,0,180,0.0,180.0,2,3,618
T7475,2024-12-17 08:44:57,S03,HCL Mart Bangalore,Bangalore,South,C023,John,john36@gmail.com,8035931273,Silver,2022-03-19,P267,Table Lamp,Home Decor,1200,3,PR11,Holiday Joy,18,3600,648.0,2952.0,12,1,1004
T6878,2024-05-31 20:42:08,S13,HCL Mart Pune,Pune,West,C107,Sita,sita15@gmail.com,9760386113,Silver,2022-09-08,P287,Table Lamp,Home Decor,1200,4,,,0,4800,0.0,4800.0,5,4,631
T6882,2024-12-16 15:28:14,S08,HCL Mart Pune,Pune,West,C143,Ravi,ravi82@gmail.com,9587180845,Gold,2021-11-27,P428,Power Bank,Electronics,1500,5,PR05,Summer Clearance,25,7500,1875.0,5625.0,12,0,1115
T3071,2023-11-28 15:36:57,S20,HCL Mart Ahmedabad,Ahmedabad,West,C045,Ravi,ravi98@gmail.com,9249952519,Platinum,2021-08-07,P381,Wireless Mouse,Electronics,1200,4,,,0,4800,0.0,4800.0,11,1,843
T5453,2024-06-13 00:00:00,S09,HCL Mart Hyderabad,Hyderabad,South,C109,Sara,sara34@gmail.com,8309043082,Silver,2024-02-13,P404,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,6,3,121
T6527,2023-01-01 10:00:00,S13,HCL Mart Hyderabad,Hyderabad,South,C097,Vikram,vikram91@gmail.com,7346486252,Platinum,2024-01-01,P315,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,4,4,729
T6409,2024-07-28 07:16:09,S07,HCL Mart Kolkata,Kolkata,East,C075,Aman,aman90@gmail.com,7978938762,Platinum,2024-01-27,P358,Rice Bag 5kg,Grocery,450,3,PR13,End of Season Sale,40,1350,540.0,810.0,7,6,183
T2636,2024-03-14 05:34:46,S11,HCL Mart Delhi,Delhi,North,C061,Aman,aman32@gmail.com,7469271742,Silver,2021-08-29,P307,USB-C Cable,Electronics,500,2,PR13,End of Season Sale,40,1000,400.0,600.0,3,3,928
T5647,2024-11-25 03:20:59,S20,HCL Mart Ahmedabad,Ahmedabad,West,C144,Vikram,vikram23@gmail.com,9716642828,Bronze,2022-07-30,P151,Power Bank,Electronics,1500,4,,,0,6000,0.0,6000.0,11,0,849
T3480,2024-09-13 07:05:08,S07,HCL Mart Chennai,Chennai,South,C008,Ravi,ravi99@gmail.com,9920389089,Platinum,2023-05-08,P107,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,9,4,494
T3266,2023-11-23 14:08:05,S07,HCL Mart Hyderabad,Hyderabad,South,C014,Anil,anil70@gmail.com,8981655228,Silver,2022-05-07,P197,Sugar 1kg,Grocery,50,3,,,0,150,0.0,150.0,11,3,565
T3960,2024-01-02 01:33:38,S08,HCL Mart Kolkata,Kolkata,East,C200,Ravi,ravi75@gmail.com,8768041325,Silver,2022-06-13,P280,Atta 5kg,Grocery,350,3,PR10,Member Exclusive,12,1050,126.0,924.0,1,1,568
T6324,2024-12-13 01:25:33,S12,HCL Mart Hyderabad,Hyderabad,South,C120,John,john69@gmail.com,9633465759,Bronze,2023-07-01,P385,Hoodie,Apparel,1499,1,,,0,1499,0.0,1499.0,12,4,531
,2024-08-29 00:00:00,S03,HCL Mart Delhi,Delhi,North,C162,Anil,anil35@gmail.com,7978216817,Silver,2023-12-07,P200,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,8,3,266
T4060,2024-09-28 14:01:00,S11,HCL Mart Guwahati,Guwahati,East,C194,Aman,aman49@gmail.com,9562016830,Gold,2022-05-16,P327,Wireless Mouse,Electronics,1200,4,PR09,Weekend Blast,5,4800,240.0,4560.0,9,5,866
T6054,2023-03-21 04:05:18,S02,HCL Mart Kolkata,Kolkata,East,C143,Vikram,vikram90@gmail.com,8809584653,Platinum,2022-10-05,P197,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,3,1,167
T6870,2024-01-11 17:18:29,S14,HCL Mart Hyderabad,Hyderabad,South,C159,Sita,sita51@gmail.com,8975922982,Gold,2021-04-19,P334,USB-C Cable,Electronics,500,2,PR04,Flash Sale,5,1000,50.0,950.0,1,3,997
T3142,2024-01-11 10:03:20,S10,HCL Mart Bhubaneswar,Bhubaneswar,East,C092,Sara,sara92@gmail.com,9065501786,Platinum,2023-05-31,P430,Socks Pack,Apparel,399,4,,,0,1596,0.0,1596.0,1,3,225
T6105,2024-03-17 23:34:41,S14,HCL Mart Bangalore,Bangalore,South,C076,John,john51@gmail.com,9384264043,Silver,2022-12-11,P468,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,3,6,462
T4119,2024-09-30 05:41:52,S03,HCL Mart Delhi,Delhi,North,C200,Ravi,ravi11@gmail.com,7143217949,Silver,2022-11-29,P259,Socks Pack,Apparel,399,4,,,0,1596,0.0,1596.0,9,0,671
T6189,2024-12-11 19:00:03,S17,HCL Mart Mumbai,Mumbai,West,C108,John,john64@gmail.com,9492967411,Silver,2022-03-13,P415,Rice Bag 5kg,Grocery,450,4,PR04,Flash Sale,5,1800,90.0,1710.0,12,2,1004
DUPLICATE_ID,2024-12-19 20:39:00,S15,HCL Mart Chennai,Chennai,South,C144,Anil,anil90@gmail.com,8752959296,Silver,2023-03-24,P186,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,12,3,636
T5046,2023-03-12 08:57:29,S10,HCL Mart Hyderabad,Hyderabad,South,C109,Ravi,ravi44@gmail.com,8046506660,Gold,2022-03-21,P299,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,3,6,356
T4357,2023-05-27 08:37:40,S11,HCL Mart Guwahati,Guwahati,East,C026,Sara,sara44@gmail.com,7134882749,Silver,2023-05-03,P111,T-Shirt,Apparel,799,3,PR09,Weekend Blast,5,2397,119.85,2277.15,5,5,24
T3745,2024-11-09 02:47:55,S08,HCL Mart Ahmedabad,Ahmedabad,West,C008,Ravi,ravi99@gmail.com,9920389089,Platinum,2023-05-08,P298,Atta 5kg,Grocery,350,1,,,0,350,0.0,350.0,11,5,551
T6093,2023-09-06 14:55:12,S14,HCL Mart Hyderabad,Hyderabad,South,C110,John,john40@gmail.com,9273600602,Silver,2023-08-29,P249,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,9,2,8
T4507,2024-09-10 07:54:26,S19,HCL Mart Guwahati,Guwahati,East,C163,Vikram,vikram55@gmail.com,7428447845,Gold,2022-02-04,P175,Rice Bag 5kg,Grocery,450,3,PR03,Electronics Bonanza,15,1350,202.5,1147.5,9,1,949
T2680,2023-11-29 22:34:11,S14,HCL Mart Hyderabad,Hyderabad,South,C110,John,john40@gmail.com,9273600602,Silver,2023-08-29,P218,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,11,2,92
T5250,2024-07-11 17:29:49,S19,HCL Mart Chennai,Chennai,South,C168,John,john83@gmail.com,7064223828,Gold,2022-10-10,P336,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,7,3,640
T4148,2024-09-22 22:37:21,S04,HCL Mart Delhi,Delhi,North,C071,Sara,sara94@gmail.com,7657163850,Silver,2023-07-16,P138,iPhone Charger,Electronics,999,3,,,0,2997,0.0,2997.0,9,6,434
T3295,2024-06-30 20:10:40,S20,HCL Mart Guwahati,Guwahati,East,C193,John,john51@gmail.com,7828798357,Platinum,2022-01-16,P293,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,6,6,896
T1581,2024-04-19 21:46:00,S14,HCL Mart Guwahati,Guwahati,East,C095,Anil,anil68@gmail.com,7239265187,Silver,2021-08-23,P231,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,4,4,970
T2471,2023-10-19 06:41:57,S15,HCL Mart Lucknow,Lucknow,North,C094,Sara,sara49@gmail.com,8751350300,Platinum,2022-04-01,P273,USB-C Cable,Electronics,500,3,,,0,1500,0.0,1500.0,10,3,566
T5800,2024-04-23 00:00:00,S07,HCL Mart Guwahati,Guwahati,East,C153,John,john37@gmail.com,8088464661,Silver,2023-09-18,P485,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,4,1,218
T5071,2024-09-26 17:37:58,S20,HCL Mart Lucknow,Lucknow,North,C029,Priya,priya82@gmail.com,9214844371,Silver,2023-04-27,P341,Cooking Oil 1L,Grocery,180,2,,,0,360,0.0,360.0,9,3,518
T6309,2023-07-16 21:07:24,S16,HCL Mart Chennai,Chennai,South,C131,Anil,anil43@gmail.com,7017314426,Gold,2023-01-01,P167,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,7,6,196
T4344,2024-05-29 04:35:37,S10,HCL Mart Bhubaneswar,Bhubaneswar,East,C156,Aman,aman99@gmail.com,7221788138,Bronze,2022-08-31,P123,iPhone Charger,Electronics,999,2,PR13,End of Season Sale,40,1998,799.2,1198.8,5,2,637
T5993,2023-07-21 15:58:22,S20,HCL Mart Bangalore,Bangalore,South,C127,Ravi,ravi63@gmail.com,9267810640,Bronze,2022-04-14,P468,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,7,4,463
T5584,2024-12-16 11:27:38,S16,HCL Mart Bhubaneswar,Bhubaneswar,East,C188,Priya,priya28@gmail.com,8338629312,Silver,2021-12-26,P273,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,12,0,1086
T4673,2024-04-26 12:21:03,S12,HCL Mart Delhi,Delhi,North,C167,Vikram,vikram13@gmail.com,7411294171,Bronze,2022-02-27,P337,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,4,4,789
T1560,2024-02-04 14:19:00,S04,HCL Mart Bhubaneswar,Bhubaneswar,East,C108,Priya,priya59@gmail.com,9093432892,Bronze,2023-01-11,P179,T-Shirt,Apparel,799,1,,,0,799,0.0,799.0,2,6,389
T6238,2023-09-02 00:00:00,S09,HCL Mart Hyderabad,Hyderabad,South,C049,Anil,anil41@gmail.com,8520728268,Silver,2023-06-01,P166,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,9,5,93
T6216,2023-08-12 00:00:00,S03,HCL Mart Delhi,Delhi,North,C157,Anil,anil47@gmail.com,7842790125,Bronze,2023-04-12,P373,Cooking Oil 1L,Grocery,180,3,PR15,Anniversary Discount,22,540,118.8,421.2,8,5,122
T3850,2023-11-30 07:35:32,S17,HCL Mart Ahmedabad,Ahmedabad,West,C082,Anil,anil40@gmail.com,8010212231,Bronze,2022-04-01,P119,Wireless Mouse,Electronics,1200,1,PR06,Back to School,10,1200,120.0,1080.0,11,3,608
T1513,2023-04-08 14:00:00,S02,HCL Mart Guwahati,Guwahati,East,C076,John,john51@gmail.com,9384264043,Silver,2022-12-11,P319,Hoodie,Apparel,1499,5,PR01,New Year Sale,10,7495,749.5,6745.5,4,5,118
T5730,2023-10-30 07:53:32,S11,HCL Mart Hyderabad,Hyderabad,South,C077,Sara,sara70@gmail.com,8980450228,Platinum,2023-05-20,P323,Wall Clock,Home Decor,899,3,,,0,2697,0.0,2697.0,10,0,163
T2082,2023-01-30 17:53:49,S11,HCL Mart Bangalore,Bangalore,South,C132,John,john27@gmail.com,8371833981,Gold,2021-06-18,P476,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,1,0,591
T2665,2024-11-08 00:00:00,S12,HCL Mart Delhi,Delhi,North,C011,Aman,aman69@gmail.com,9215538213,Gold,2024-02-01,P445,Cooking Oil 1L,Grocery,180,2,PR11,Holiday Joy,18,360,64.8,295.2,11,4,281
T2013,2024-07-08 17:18:36,S19,HCL Mart Delhi,Delhi,North,C043,Sita,sita18@gmail.com,8152834840,Bronze,2024-04-06,P122,Socks Pack,Apparel,399,1,,,0,399,0.0,399.0,7,0,93
T2932,2023-11-11 00:54:06,S18,HCL Mart Chandigarh,Chandigarh,North,C014,Aman,aman41@gmail.com,7188537748,Platinum,2023-10-07,P280,Atta 5kg,Grocery,350,2,PR08,Diwali Special,15,700,105.0,595.0,11,5,35
T2151,2023-12-04 00:00:00,S07,HCL Mart Bangalore,Bangalore,South,C016,Sara,sara48@gmail.com,8176864588,Silver,2023-06-17,P119,iPhone Charger,Electronics,999,1,,,0,999,0.0,999.0,12,0,170
T3839,2024-08-25 19:22:46,S07,HCL Mart Bangalore,Bangalore,South,C003,Aman,aman27@gmail.com,7919722944,Silver,2022-08-20,P143,USB-C Cable,Electronics,500,5,PR05,Summer Clearance,25,2500,625.0,1875.0,8,6,736
T6950,2024-06-17 18:15:12,S09,HCL Mart Hyderabad,Hyderabad,South,C019,Priya,priya70@gmail.com,7259165542,Platinum,2022-03-12,P287,USB-C Cable,Electronics,500,1,PR12,Spring Collection Launch,7,500,35.0,465.0,6,0,828
T1117,2023-07-29 17:12:00,S15,HCL Mart Guwahati,Guwahati,East,C180,Sara,sara40@gmail.com,9037762549,Silver,2020-11-30,P437,Jeans,Apparel,1999,4,PR04,Flash Sale,5,7996,399.8,7596.2,7,5,971
T1741,2024-08-11 12:29:00,S07,HCL Mart Chandigarh,Chandigarh,North,C169,Aman,aman59@gmail.com,9831449125,Platinum,2024-01-17,P117,Socks Pack,Apparel,399,5,,,0,1995,0.0,1995.0,8,6,207
T1251,2023-03-06 21:51:00,S19,HCL Mart Chandigarh,Chandigarh,North,C045,Ravi,ravi98@gmail.com,9249952519,Platinum,2021-08-07,P405,Wall Clock,Home Decor,899,3,,,0,3029,0.0,2697.0,3,0,576
T7071,2024-06-18 00:00:00,S13,HCL Mart Kolkata,Kolkata,East,C192,Sara,sara13@gmail.com,8685443156,Bronze,2024-03-27,P101,Wall Clock,Home Decor,899,5,PR04,Flash Sale,5,4495,224.75,4270.25,6,1,83
T6178,2023-12-07 10:49:14,S19,HCL Mart Pune,Pune,West,C126,John,john41@gmail.com,7254068953,Platinum,2022-05-19,P392,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,12,3,567
T4676,2024-11-19 08:27:58,S13,HCL Mart Pune,Pune,West,C045,Priya,priya54@gmail.com,7492457426,Bronze,2023-04-20,P259,Socks Pack,Apparel,399,4,,,0,1596,0.0,1596.0,11,1,579
T6907,2024-02-22 18:19:41,S15,HCL Mart Mumbai,Mumbai,West,C164,Vikram,vikram70@gmail.com,8311645036,Silver,2023-08-21,P349,Power Bank,Electronics,1500,2,,,0,3000,0.0,3000.0,2,3,185
T1831,2024-03-01 20:35:00,S14,HCL Mart Ahmedabad,Ahmedabad,West,C148,Ravi,ravi18@gmail.com,7083495394,Platinum,2022-03-10,P467,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,3,4,722
T1120,2024-11-30 16:12:00,S20,HCL Mart Delhi,Delhi,North,C062,Ravi,ravi86@gmail.com,7400146697,Silver,2022-11-22,P440,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,11,5,739
T5753,2023-12-15 08:15:19,S08,HCL Mart Hyderabad,Hyderabad,South,C192,Ravi,ravi82@gmail.com,8063654335,Bronze,2021-04-04,P193,Wireless Mouse,Electronics,1200,2,,,0,2400,0.0,2400.0,12,4,985
T6803,2024-03-13 20:59:01,S08,HCL Mart Chennai,Mumbai,North,C027,Ravi,ravi14@gmail.com,7184431531,Platinum,2021-12-12,P230,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,3,2,822
T3880,2023-07-12 23:16:35,S15,HCL Mart Pune,Pune,West,C052,Sita,sita23_at_gmail.com,8797314277,Bronze,2021-04-17,P202,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,7,2,816
,2024-04-11 00:08:18,S10,HCL Mart Chandigarh,Chandigarh,North,C066,Priya,priya67@gmail.com,9558301573,Silver,2021-09-14,P135,Cooking Oil 1L,Grocery,180,1,PR05,Summer Clearance,25,180,45.0,135.0,4,3,940
T1636,2023-02-03 17:54:00,S03,HCL Mart Bhubaneswar,Bhubaneswar,East,C160,Priya,priya17@gmail.com,8599942170,Gold,2021-01-09,P199,Wall Clock,Home Decor,899,4,,,0,3596,0.0,3596.0,2,4,755
T5466,2024-01-14 02:20:31,S07,HCL Mart Delhi,Delhi,North,C176,John,john67@gmail.com,7853031065,Gold,2023-06-09,P116,USB-C Cable,Electronics,500,2,,,0,1000,0.0,1000.0,1,6,219
T5365,2023-11-01 03:48:42,S10,HCL Mart Ahmedabad,Ahmedabad,West,C084,Priya,priya99@gmail.com,8594349378,Platinum,2023-09-22,P319,Hoodie,Apparel,1499,1,,,0,1499,0.0,1499.0,11,2,40
T5143,2023-11-16 05:02:18,S05,HCL Mart Hyderabad,Hyderabad,South,C040,Anil,anil83@gmail.com,7658106512,Platinum,2023-02-22,P238,Sugar 1kg,Grocery,50,1,,,0,50,0.0,50.0,11,3,267
T1992,2024-01-25 12:58:00,S16,HCL Mart Lucknow,Lucknow,North,C081,Priya,priya28@gmail.com,8813651106,Gold,2022-07-19,P349,Power Bank,Electronics,1500,4,PR03,Electronics Bonanza,15,6000,900.0,5100.0,1,3,555
T1877,2023-06-01 18:26:00,S06,HCL Mart Hyderabad,Hyderabad,South,C077,Sita,sita57@gmail.com,9392738611,Silver,2022-02-28,P390,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,6,3,458
T5870,2024-10-09 18:58:11,S15,HCL Mart Chandigarh,Chandigarh,North,C069,Ravi,ravi75@gmail.com,7640825430,Gold,2023-04-09,P174,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,10,2,549
T6316,2023-10-06 06:24:48,S18,HCL Mart Pune,Pune,West,C108,Ravi,ravi43@gmail.com,9275105728,Platinum,2021-11-26,P498,Wireless Mouse,Electronics,1200,3,PR15,Anniversary Discount,22,3600,792.0,2808.0,10,4,679
T6223,2024-04-24 01:37:26,S11,HCL Mart Kolkata,Kolkata,East,C025,Aman,aman54@gmail.com,7447812712,Bronze,2023-01-16,P115,Cushion Cover,Home Decor,299,2,,,0,598,0.0,598.0,4,2,464
T1005,2023-04-02 11:07:00,S13,HCL Mart Mumbai,Mumbai,West,C147,Anil,anil67@gmail.com,8195965390,Platinum,2022-07-17,P117,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,4,6,259
T4052,2023-09-20 08:17:44,S07,HCL Mart Lucknow,Lucknow,North,C005,Anil,anil83@gmail.com,9478291572,Gold,2022-09-10,P373,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,9,2,375
T6692,2024-07-23 01:33:46,S17,HCL Mart Ahmedabad,Ahmedabad,West,C061,Aman,aman32@gmail.com,7469271742,Silver,2021-08-29,P451,Power Bank,Electronics,1500,5,,,0,7500,0.0,7500.0,7,1,1059
T4125,2023-01-26 13:14:25,S13,HCL Mart Pune,Pune,West,C020,John,john56@gmail.com,8626330966,Bronze,2021-11-07,P306,Wall Clock,Home Decor,899,2,,,0,1798,0.0,1798.0,1,3,445
T7408,2024-04-11 00:00:00,S05,HCL Mart Hyderabad,Hyderabad,South,C105,Sita,sita70@gmail.com,9474055460,Bronze,2024-01-16,P208,Sugar 1kg,Grocery,50,1,,,0,50,0.0,50.0,4,3,86
T3661,2024-10-24 21:43:59,S16,HCL Mart Lucknow,Lucknow,North,C061,Vikram,vikram43@gmail.com,8613547785,Platinum,2022-09-02,P321,Socks Pack,Apparel,399,2,PR04,Flash Sale,5,798,39.9,758.1,10,3,783
T3492,2023-10-31 04:32:16,S09,HCL Mart Lucknow,Lucknow,North,C066,Sara,sara98@gmail.com,8599841053,Platinum,2022-05-19,P477,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,10,1,530
T6174,2024-05-14 20:03:25,S10,HCL Mart Kolkata,Kolkata,East,C192,Sita,sita64@gmail.com,7546450303,Bronze,2022-03-18,P301,Socks Pack,Apparel,399,5,PR06,Back to School,10,1995,199.5,1795.5,5,1,788
T4855,2024-01-04 20:44:16,S11,HCL Mart Guwahati,Guwahati,East,C124,Vikram,vikram14@gmail.com,8713150815,Bronze,2022-03-26,P320,Wireless Mouse,Electronics,1200,4,,,0,4800,0.0,4800.0,1,3,649
T5934,2024-01-09 02:16:49,S14,HCL Mart Guwahati,Guwahati,East,C089,Vikram,vikram18@gmail.com,9883841345,Platinum,2021-05-13,P268,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,1,1,971
T5778,2024-12-18 14:38:46,S18,HCL Mart Ahmedabad,Ahmedabad,West,C074,Aman,aman98@gmail.com,7981242341,Bronze,2023-04-20,P332,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,12,2,608
T2716,2024-02-22 23:02:13,S13,HCL Mart Ahmedabad,Ahmedabad,West,C092,Ravi,ravi50@gmail.com,7082580139,Bronze,2021-12-09,P238,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,2,3,805
T7449,2024-02-14 00:00:00,S18,HCL Mart Guwahati,Guwahati,East,C171,Ravi,ravi16@gmail.com,8626976026,Platinum,2023-10-03,P215,Rice Bag 5kg,Grocery,450,5,,,0,2250,0.0,2250.0,2,2,134
T7458,2024-01-30 17:16:05,S12,HCL Mart Kolkata,Kolkata,East,C095,Ravi,ravi50@gmail.com,9984608111,Platinum,2021-12-23,P146,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,1,1,768
T7294,2024-02-03 08:07:00,S05,HCL Mart Lucknow,Lucknow,North,C078,Vikram,vikram26@gmail.com,7127663587,Gold,2023-11-04,P231,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,2,5,91
T2149,2023-04-20 02:52:08,S09,HCL Mart Delhi,Delhi,North,C040,Sara,sara73@gmail.com,9081950923,Bronze,2022-10-20,P378,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,4,3,182
T4262,2024-11-14 19:10:17,S06,HCL Mart Guwahati,Guwahati,East,C124,Vikram,vikram14@gmail.com,8713150815,Bronze,2022-03-26,P288,Power Bank,Electronics,1500,2,PR08,Diwali Special,15,3000,450.0,2550.0,11,3,964
T1575,2024-03-05 09:37:00,S03,HCL Mart Hyderabad,Hyderabad,South,C159,Sita,sita79@gmail.com,7227950805,Bronze,2023-04-18,P420,Power Bank,Electronics,1500,5,PR03,Electronics Bonanza,15,7500,1125.0,6375.0,3,1,322
T4770,2023-05-22 09:24:00,S04,HCL Mart Chennai,Chennai,South,C017,John,john79@gmail.com,8038265490,Gold,2022-11-22,P349,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,5,0,181
T4737,2024-04-27 14:09:21,S12,HCL Mart Guwahati,Guwahati,East,C178,Aman,aman24@gmail.com,7392757932,Silver,2022-12-26,P453,Jeans,Apparel,1999,2,PR01,New Year Sale,10,3998,399.8,3598.2,4,5,488
T5147,2023-01-28 16:41:04,S14,HCL Mart Pune,Pune,West,C131,Priya,priya75@gmail.com,8623170618,Platinum,2022-04-08,P424,Sugar 1kg,Grocery,50,4,,,0,200,0.0,200.0,1,5,295
T1854,2023-09-05 12:39:00,S20,HCL Mart Guwahati,Guwahati,East,C004,Priya,priya69@gmail.com,8827135335,Bronze,2022-06-12,P143,USB-C Cable,Electronics,500,5,,,0,2500,0.0,2500.0,9,1,450
T2983,2024-07-12 00:00:00,S06,HCL Mart Guwahati,Guwahati,East,C084,Priya,priya99@gmail.com,8594349378,Platinum,2023-09-22,P439,Power Bank,Electronics,1500,4,,,0,6000,0.0,6000.0,7,4,294
T3775,2023-10-25 09:40:07,S19,HCL Mart Delhi,Delhi,North,C094,Ravi,ravi51@gmail.com,9452024823,Gold,2022-11-26,P488,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,10,2,333
T6920,2023-11-26 01:20:26,S10,HCL Mart Bangalore,Bangalore,South,C126,John,john92@gmail.com,9070738159,Bronze,2023-03-10,P275,T-Shirt,Apparel,799,4,,,0,3196,0.0,3196.0,11,6,261
T5930,2024-06-19 00:00:00,S13,HCL Mart Hyderabad,Hyderabad,South,C006,John,john70@gmail.com,7163686635,Bronze,2023-08-04,P440,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,6,2,320
T6212,2024-04-28 14:29:18,S11,HCL Mart Ahmedabad,Ahmedabad,West,C166,Sara,sara61@gmail.com,9549970237,Bronze,2021-03-26,P129,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,4,6,1129
T2167,2024-05-24 19:32:47,S08,HCL Mart Chandigarh,Chandigarh,North,C127,Ravi,ravi63@gmail.com,9267810640,Bronze,2022-04-14,P483,Wireless Mouse,Electronics,1200,4,PR05,Summer Clearance,25,4800,1200.0,3600.0,5,4,771
T7003,2024-05-28 02:28:50,S15,HCL Mart Chandigarh,Chandigarh,North,C018,Aman,aman93@gmail.com,7897881582,Platinum,2022-11-19,P249,Table Lamp,Home Decor,1200,4,,,0,4800,0.0,4800.0,5,1,556
T1972,2024-02-24 13:58:00,S07,HCL Mart Bhubaneswar,Bhubaneswar,East,C070,John,john76@gmail.com,9792097565,Bronze,2022-01-21,P347,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,2,5,764
T3702,2024-01-17 02:37:22,S08,HCL Mart Mumbai,Mumbai,West,C066,Priya,priya67@gmail.com,9558301573,Silver,2021-09-14,P381,Power Bank,Electronics,1500,4,,,0,6000,0.0,6000.0,1,2,855
T5496,2023-11-20 13:49:33,S13,HCL Mart Pune,Pune,West,C097,Sara,sara73@gmail.com,7652885490,Bronze,2022-11-25,P322,Socks Pack,Apparel,399,2,PR03,Electronics Bonanza,15,798,119.7,678.3,11,0,360
T4848,2024-05-20 17:36:56,S11,HCL Mart Chandigarh,Chandigarh,North,C155,Sara,sara84@gmail.com,9763993670,Bronze,2021-04-29,P364,Wireless Mouse,Electronics,1200,3,PR15,Anniversary Discount,22,3600,792.0,2808.0,5,0,1117
T3369,2024-02-14 04:24:36,S01,HCL Mart Hyderabad,Hyderabad,South,C166,Sara,sara61@gmail.com,9549970237,Bronze,2021-03-26,P438,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,2,2,1055
