transaction_id,transaction_date,store_id,store_name,store_city,store_region,customer_id,first_name,email,customer_phone,loyalty_status,customer_since,product_id,product_name,product_category,unit_price,quantity,promotion_id,promotion_name,discount_percentage,total_price,discount_amount,final_amount,month,day_of_week,customer_tenure_days
T7023,2024-05-07 00:00:00,S04,HCL Mart Bangalore,Bangalore,South,C012,Anil,anil57_at_gmail.com,9247783225,Platinum,2024-02-10,P243,Atta 5kg,Grocery,350,2,,,0,700,0.0,700.0,5,1,87
T4689,2024-12-02 09:49:07,S16,HCL Mart Mumbai,Mumbai,North,C074,Vikram,vikram43@gmail.com,8616615876,Silver,2022-09-17,P165,Socks Pack,Apparel,399,4,,,0,1596,0.0,1596.0,12,0,807
T4444,2023-06-15 14:51:13,S01,HCL Mart Pune,Pune,West,C004,Ravi,ravi19@gmail.com,8715999022,Bronze,2022-03-25,P384,Table Lamp,Home Decor,-1200,2,,,0,2400,0.0,2400.0,6,3,447
T4095,2023-10-29 11:32:20,S19,HCL Mart Chandigarh,Chandigarh,North,C018,Ravi,ravi97_at_gmail.com,8087206927,Silver,2022-04-26,P304,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,10,6,551
T6794,2024-03-28 02:30:29,S13,HCL Mart Ahmedabad,Mumbai,North,C077,Sara,sara53@gmail.com,9171473683,Gold,2022-06-16,P448,Atta 5kg,Grocery,350,5,PR11,Holiday Joy,18,1750,315.0,1435.0,3,3,651
,2024-12-05 00:00:00,S04,HCL Mart Pune,Pune,West,C040,Aman,aman77@gmail.com,9320525812,Silver,2024-09-14,P250,iPhone Charger,Electronics,999,4,PR14,Mid-Week Treats,8,3996,319.68,3676.32,12,3,82
T7264,,S08,HCL Mart Pune,Pune,West,C192,Ravi,ravi82@gmail.com,8063654335,Bronze,2021-04-04,P210,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,7,3,1201
T4999,2024-03-06 11:20:01,S18,HCL Mart Mumbai,Mumbai,West,C073,Sita,sita54@gmail.com,8347282011,Platinum,2023-04-09,,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,3,2,332
T1915,2023-07-05 18:24:00,S08,HCL Mart Guwahati,Guwahati,East,C187,Priya,priya13_at_gmail.com,9328962819,Silver,2021-08-11,P114,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,7,2,693
T5420,2023-01-02 06:11:48,S08,HCL Mart Hyderabad,Hyderabad,South,C082,John,john43@gmail.com,8709127612,Platinum,2021-05-19,P285,Wall Clock,Home Decor,899,-4,,,0,3596,0.0,3596.0,1,0,593
T4335,2023-01-01 10:00:00,S09,HCL Mart Lucknow,Lucknow,North,C055,Sara,sara61@gmail.com,9582665988,Gold,2024-01-01,P269,T-Shirt,Apparel,799,3,PR10,Member Exclusive,12,2397,287.64,2109.36,6,6,112
T7450,2024-08-06 15:29:52,S16,HCL Mart Kolkata,Kolkata,East,C058,Sara,sara22@gmail.com,8560789747,Silver,2024-03-07,P174,Hoodie,Apparel,-1499,5,PR03,Electronics Bonanza,15,7495,1124.25,6370.75,8,1,152
T4349,2024-08-19 12:27:51,S20,HCL Mart Lucknow,Lucknow,North,C198,Aman,aman99@gmail.com,7741487360,Bronze,2021-07-14,P444,iPhone Charger,Electronics,999,2,,,0,2241,0.0,1998.0,8,0,1132
T1055,2023-01-01 10:00:00,S06,HCL Mart Chennai,Chennai,South,C024,Vikram,vikram84@gmail.com,8847701299,Bronze,2024-01-01,P321,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,11,6,758
T3254,2023-01-01 10:00:00,S15,HCL Mart Chandigarh,Chandigarh,North,C165,Anil,anil57@gmail.com,9849918354,Platinum,2024-01-01,P412,Sugar 1kg,Grocery,50,1,PR12,Spring Collection Launch,7,50,3.5,46.5,12,1,831
T1344,2024-10-22 20:30:00,S01,HCL Mart Bhubaneswar,Bhubaneswar,East,C117,Sita,sita79_at_gmail.com,8271030843,Bronze,2023-12-27,P244,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,10,1,300
T5311,2023-01-01 10:00:00,S19,HCL Mart Delhi,Delhi,North,C120,Anil,anil80@gmail.com,7655868168,Bronze,2024-01-01,P111,USB-C Cable,Electronics,500,1,PR02,Apparel Fest,20,500,100.0,400.0,8,4,222
,2024-11-27 20:32:58,S20,HCL Mart Chennai,Chennai,South,C064,Sita,sita91@gmail.com,8341131100,Bronze,2023-05-08,P116,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,11,2,569
T2747,2023-01-01 10:00:00,S11,HCL Mart Mumbai,Mumbai,West,C155,Ravi,ravi30@gmail.com,9138101547,Bronze,2024-01-01,P147,Jeans,Apparel,1999,2,,,0,3998,0.0,3998.0,12,4,931
T4310,2024-07-09 10:40:18,S09,HCL Mart Chandigarh,Mumbai,North,C108,Priya,priya59@gmail.com,9093432892,Bronze,2023-01-11,P467,Sugar 1kg,Grocery,50,2,PR07,Black Friday,30,100,30.0,70.0,7,1,545
T5945,2023-10-10 08:08:46,S10,HCL Mart Hyderabad,Hyderabad,South,C068,Sara,sara76_at_gmail.com,9569400273,Silver,2021-11-28,P107,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,10,1,681
T4030,2023-05-19 13:33:57,S01,HCL Mart Mumbai,Mumbai,West,C129,Priya,priya66@gmail.com,7372021980,Silver,2020-10-22,,Jeans,Apparel,1999,4,PR09,Weekend Blast,5,7996,399.8,7596.2,5,4,939
T5507,2024-12-17 23:57:32,S06,HCL Mart Bhubaneswar,Bhubaneswar,East,C173,Priya,priya52@gmail.com,8390604558,Gold,2024-02-08,P390,Jeans,Apparel,1999,3,PR01,New Year Sale,10,6161,599.7,5397.3,12,1,313
T5509,2023-12-01 12:42:54,S07,HCL Mart Delhi,Delhi,North,C084,Sara,sara41@gmail.com,7469225421,Platinum,2020-10-22,P117,Wall Clock,Home Decor,899,1,,,0,-899,0.0,899.0,12,4,1135
T1916,2023-09-17 15:22:00,S19,HCL Mart Kolkata,Kolkata,East,C061,Anil,anil94@gmail.com,9475835629,Platinum,2022-06-18,P140,Cushion Cover,Home Decor,299,2,,,0,1080,0.0,598.0,9,6,456
T1984,2023-02-18 09:18:00,S07,HCL Mart Kolkata,Kolkata,East,C048,John,john64_at_gmail.com,8573546962,Gold,2022-11-04,P358,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,2,5,106
T7295,2023-01-01 10:00:00,S12,HCL Mart Bangalore,Bangalore,South,C099,Ravi,ravi42@gmail.com,9797701388,Gold,2024-01-01,P158,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,4,5,1049
T5044,2024-04-02 04:08:12,S04,HCL Mart Kolkata,Kolkata,East,C147,Anil,anil67@gmail.com,8195965390,Platinum,2022-07-17,P321,Rice Bag 5kg,Grocery,450,3,PR07,Black Friday,30,1772,405.0,945.0,4,1,625
T3176,2023-03-21 13:01:46,S15,HCL Mart Mumbai,Mumbai,North,C128,Sara,sara94@gmail.com,7751830967,Platinum,2022-03-12,P330,iPhone Charger,Electronics,999,1,,,0,999,0.0,999.0,3,1,374
T6736,2023-03-01 04:58:09,S01,HCL Mart Bangalore,Bangalore,South,C059,Priya,priya98_at_gmail.com,7996028423,Bronze,2023-01-09,P270,Hoodie,Apparel,1499,2,PR02,Apparel Fest,20,2998,599.6,2398.4,3,2,51
T7478,2023-10-12 19:49:08,S03,HCL Mart Ahmedabad,Ahmedabad,West,C092,Vikram,vikram52@gmail.com,8355504877,Platinum,2021-09-15,P119,iPhone Charger,Electronics,999,-1,,,0,999,0.0,999.0,10,3,757
T1484,2023-07-08 09:16:00,S06,HCL Mart Mumbai,Mumbai,West,C123,Anil,anil50_at_gmail.com,8442360049,Gold,2023-01-21,P481,Rice Bag 5kg,Grocery,450,5,,,0,2250,0.0,2250.0,7,5,168
T6322,2024-03-27 18:21:01,S19,HCL Mart Chennai,Mumbai,North,C059,Priya,priya98@gmail.com,7996028423,Bronze,2023-01-09,P135,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,3,2,443
,2024-06-29 06:08:09,S02,HCL Mart Pune,Pune,West,C072,Priya,priya91@gmail.com,7317109584,Silver,2022-09-30,P213,Hoodie,Apparel,1499,3,,,0,4497,0.0,4497.0,6,5,638
T4984,2024-04-05 17:37:34,S14,HCL Mart Guwahati,Guwahati,East,C158,Vikram,vikram40@gmail.com,7212707222,Silver,2022-01-05,P401,Hoodie,Apparel,1499,1,,,0,1988,0.0,1499.0,4,4,821
T6527,2023-01-01 10:00:00,S13,HCL Mart Hyderabad,Hyderabad,South,C097,Vikram,vikram91@gmail.com,7346486252,Platinum,2024-01-01,P315,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,4,4,729
,2024-08-29 00:00:00,S03,HCL Mart Delhi,Delhi,North,C162,Anil,anil35@gmail.com,7978216817,Silver,2023-12-07,P200,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,8,3,266
T1251,2023-03-06 21:51:00,S19,HCL Mart Chandigarh,Chandigarh,North,C045,Ravi,ravi98@gmail.com,9249952519,Platinum,2021-08-07,P405,Wall Clock,Home Decor,899,3,,,0,3029,0.0,2697.0,3,0,576
T6803,2024-03-13 20:59:01,S08,HCL Mart Chennai,Mumbai,North,C027,Ravi,ravi14@gmail.com,7184431531,Platinum,2021-12-12,P230,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,3,2,822
T3880,2023-07-12 23:16:35,S15,HCL Mart Pune,Pune,West,C052,Sita,sita23_at_gmail.com,8797314277,Bronze,2021-04-17,P202,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,7,2,816
,2024-04-11 00:08:18,S10,HCL Mart Chandigarh,Chandigarh,North,C066,Priya,priya67@gmail.com,9558301573,Silver,2021-09-14,P135,Cooking Oil 1L,Grocery,180,1,PR05,Summer Clearance,25,180,45.0,135.0,4,3,940
T5321,2023-01-23 20:38:13,S15,HCL Mart Lucknow,Mumbai,North,C022,Aman,aman23@gmail.com,9172546500,Gold,2023-01-23,P165,Socks Pack,Apparel,399,3,,,0,1197,0.0,1197.0,1,0,0
T6570,2024-09-01 00:00:00,S15,HCL Mart Kolkata,Kolkata,East,C090,Sara,sara40@gmail.com,8803004543,Silver,2023-09-22,P447,Jeans,Apparel,1999,3,,,0,6328,0.0,5997.0,9,6,345
T6103,,S12,HCL Mart Kolkata,Kolkata,East,C157,Sara,sara92@gmail.com,9358024665,Gold,2023-02-19,P348,Socks Pack,Apparel,399,1,,,0,399,0.0,399.0,5,3,74
T6236,2023-01-01 10:00:00,S16,HCL Mart Ahmedabad,Ahmedabad,West,C200,Vikram,vikram35@gmail.com,7781351753,Silver,2024-01-01,P353,Sugar 1kg,Grocery,50,4,PR07,Black Friday,30,200,60.0,140.0,4,4,384
T5855,2023-08-23 19:19:08,S02,HCL Mart Bhubaneswar,Bhubaneswar,East,C144,Vikram,vikram23@gmail.com,9716642828,Bronze,2022-07-30,P208,Sugar 1kg,Grocery,50,-2,,,0,100,0.0,100.0,8,2,389
T3187,2023-12-08 09:49:20,S14,HCL Mart Lucknow,Mumbai,North,C019,Priya,priya49@gmail.com,9493575087,Gold,2023-04-28,P131,Socks Pack,Apparel,399,2,,,0,798,0.0,798.0,12,4,224
T5596,2024-01-29 00:00:00,S13,HCL Mart Ahmedabad,Ahmedabad,West,C110,John,john40@gmail.com,9273600602,Silver,2023-08-29,P460,Socks Pack,Apparel,399,3,,,0,-1197,0.0,1197.0,1,0,153
T5420,2023-01-02 06:11:48,S08,HCL Mart Hyderabad,Hyderabad,South,C082,John,john43_at_gmail.com,8709127612,Platinum,2021-05-19,P285,Wall Clock,Home Decor,899,4,,,0,3596,0.0,3596.0,1,0,593
T4601,2023-01-01 10:00:00,S13,HCL Mart Bangalore,Bangalore,South,C169,John,john81@gmail.com,9070271162,Gold,2024-01-01,P266,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,10,3,590
T5026,2023-01-01 10:00:00,S12,HCL Mart Guwahati,Guwahati,East,C055,Priya,priya88@gmail.com,7862736320,Gold,2024-01-01,P350,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,1,1,119
T2636,2023-01-01 10:00:00,S11,HCL Mart Delhi,Delhi,North,C061,Aman,aman32@gmail.com,7469271742,Silver,2024-01-01,P307,USB-C Cable,Electronics,500,2,PR13,End of Season Sale,40,1000,400.0,600.0,3,3,928
T7409,2023-01-01 10:00:00,S19,HCL Mart Hyderabad,Hyderabad,South,C186,Sara,sara52@gmail.com,7360939398,Gold,2024-01-01,P337,T-Shirt,Apparel,799,4,,,0,3196,0.0,3196.0,9,4,614
T1302,2023-07-25 19:45:00,S15,HCL Mart Lucknow,Lucknow,North,C027,Aman,aman56@gmail.com,8283544151,Bronze,2023-04-16,P161,Socks Pack,Apparel,399,-2,PR03,Electronics Bonanza,15,798,119.7,678.3,7,1,100
T2613,,S18,HCL Mart Delhi,Delhi,North,C068,Vikram,vikram85@gmail.com,8338721376,Gold,2023-10-14,P254,Rice Bag 5kg,Grocery,450,5,PR09,Weekend Blast,5,2250,112.5,2137.5,8,2,319
T5273,2024-09-05 21:12:27,S13,HCL Mart Chandigarh,Chandigarh,North,C112,Priya,priya44@gmail.com,8752394263,Bronze,2023-03-08,P364,Wireless Mouse,Electronics,1200,3,,,0,-3600,0.0,3600.0,9,3,547
T4960,2024-11-07 22:47:22,S06,HCL Mart Kolkata,Mumbai,North,C002,Anil,anil18@gmail.com,8239367275,Platinum,2023-01-01,P129,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,11,3,676
T2761,2023-01-01 10:00:00,S11,HCL Mart Bangalore,Bangalore,South,C184,John,john44@gmail.com,8722727196,Bronze,2024-01-01,P402,Cushion Cover,Home Decor,299,3,PR10,Member Exclusive,12,897,107.64,789.36,8,1,338
T1577,2024-11-14 21:06:00,S14,HCL Mart Pune,Pune,West,C072,Priya,priya46@gmail.com,9826793985,Platinum,2023-08-01,P176,Table Lamp,Home Decor,1200,3,,,0,3789,0.0,3600.0,11,3,471
T6694,2024-06-16 03:22:13,S11,HCL Mart Lucknow,Lucknow,North,C077,Sara,sara70@gmail.com,8980450228,Platinum,2023-05-20,,Hoodie,Apparel,1499,2,,,0,2998,0.0,2998.0,6,6,393
T3964,2024-11-26 20:19:40,S17,HCL Mart Bhubaneswar,Bhubaneswar,East,C126,John,john81@gmail.com,7150997808,Bronze,2023-07-13,P434,Jeans,Apparel,1999,4,,,0,8327,0.0,7996.0,11,1,502
T3588,2023-06-27 21:19:18,S20,HCL Mart Chennai,Mumbai,North,C105,Sara,sara15@gmail.com,9011696993,Bronze,2021-06-08,P175,Atta 5kg,Grocery,350,2,PR13,End of Season Sale,40,700,280.0,420.0,6,1,749
T2170,2023-06-09 14:39:52,S20,HCL Mart Delhi,Delhi,North,C105,Anil,anil64@gmail.com,8745458146,Platinum,2022-05-08,P360,Atta 5kg,Grocery,350,-5,PR01,New Year Sale,10,1750,175.0,1575.0,6,4,397
T6363,2024-06-14 03:56:23,S11,HCL Mart Ahmedabad,Mumbai,North,C095,Priya,priya83@gmail.com,9387968228,Bronze,2021-05-27,P277,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,6,4,1114
T3010,2024-07-19 07:58:00,S14,HCL Mart Mumbai,Mumbai,North,C090,Sara,sara40@gmail.com,8803004543,Silver,2023-09-22,P402,Rice Bag 5kg,Grocery,450,2,PR07,Black Friday,30,900,270.0,630.0,7,4,301
T3625,2023-01-26 23:54:35,S03,HCL Mart Guwahati,Guwahati,East,C115,John,john47@gmail.com,8653267929,Gold,2021-10-03,P304,USB-C Cable,Electronics,500,2,PR04,Flash Sale,5,1286,50.0,950.0,1,3,480
,2024-06-18 11:21:17,S09,HCL Mart Kolkata,Kolkata,East,C169,Vikram,vikram49@gmail.com,8034177941,Gold,2024-04-10,P461,Table Lamp,Home Decor,1200,5,,,0,6000,0.0,6000.0,6,1,69
T5024,2023-08-09 10:59:22,S17,HCL Mart Delhi,Delhi,North,C130,Sara,sara14@gmail.com,7094861641,Platinum,2022-08-03,P121,Wireless Mouse,Electronics,1200,5,,,0,6310,0.0,6000.0,8,2,371
T2560,2024-03-23 04:00:29,S05,HCL Mart Bhubaneswar,Bhubaneswar,East,C105,Sara,sara55@gmail.com,8275675629,Gold,2023-01-16,P252,Wireless Mouse,Electronics,1200,-1,,,0,1200,0.0,1200.0,3,5,432
T6743,2024-08-06 11:57:08,S01,HCL Mart Pune,Pune,West,C134,Ravi,ravi37_at_gmail.com,9649654059,Bronze,2023-06-07,P448,Atta 5kg,Grocery,350,5,,,0,1750,0.0,1750.0,8,1,426
,2024-03-26 00:00:00,S13,HCL Mart Kolkata,Kolkata,East,C016,John,john50@gmail.com,7954726696,Bronze,2023-04-22,P340,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,3,1,339
T1565,2023-01-01 10:00:00,S01,HCL Mart Bangalore,Bangalore,South,C031,Aman,aman26@gmail.com,8965650706,Silver,2024-01-01,P441,Sugar 1kg,Grocery,50,5,,,0,250,0.0,250.0,6,5,276
T5741,2023-01-15 12:55:13,S14,HCL Mart Bangalore,Mumbai,North,C176,Vikram,vikram51@gmail.com,9277855416,Silver,2021-08-10,P137,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,1,6,523
T4977,2024-09-30 00:00:00,S18,HCL Mart Mumbai,Mumbai,West,C197,Anil,anil69_at_gmail.com,7884514222,Platinum,2024-09-01,P324,Power Bank,Electronics,1500,5,,,0,7500,0.0,7500.0,9,0,29
T1065,2023-02-12 09:01:00,S15,HCL Mart Bangalore,Bangalore,South,C084,Aman,aman33@gmail.com,7466435203,Silver,2022-10-07,P104,Sugar 1kg,Grocery,50,4,,,0,648,0.0,200.0,2,6,128
T6064,,S12,HCL Mart Hyderabad,Hyderabad,South,C102,John,john91@gmail.com,7070077630,Gold,2024-01-23,P167,Hoodie,Apparel,1499,1,PR06,Back to School,10,1499,149.9,1349.1,6,0,132
T5305,,S15,HCL Mart Guwahati,Guwahati,East,C133,Ravi,ravi31@gmail.com,8144162534,Bronze,2023-05-25,P233,Wireless Mouse,Electronics,1200,3,PR15,Anniversary Discount,22,3600,792.0,2808.0,10,1,145
